emp_no,first_name,last_name,title,from_date,salary
215371,Yahiko,Chinin,Senior Staff,1993-05-29,91866
225919,Christfried,Dayang,Senior Staff,1993-05-29,40000
483285,Zhenhua,Baezner,Senior Engineer,1993-05-29,51476
439969,Ohad,Gini,Senior Staff,1993-05-28,49147
78048,Jaewoo,Jumpertz,Senior Staff,1993-05-28,73938
231891,Yagil,Ranka,Senior Staff,1993-05-28,74026
28770,Abdelghani,Farris,Senior Engineer,1993-05-28,49773
79251,Gennady,Taubenfeld,Senior Staff,1993-05-27,63154
242304,Shuji,Jenevein,Senior Engineer,1993-05-27,62502
87852,Nikolaos,Pokrovskii,Senior Staff,1993-05-27,56372
80144,Boutros,Dechter,Senior Engineer,1993-05-27,44917
446981,Yannik,Chartres,Senior Staff,1993-05-27,40000
277973,Parviz,Morton,Senior Staff,1993-05-26,40000
45216,Gou,Ballarin,Senior Engineer,1993-05-26,41211
480244,Etsuo,Pettis,Senior Engineer,1993-05-26,40000
289793,Shmuel,Spataro,Senior Engineer,1993-05-26,74479
488882,Kwangsub,Khalil,Senior Engineer,1993-05-26,48769
250228,Teiji,Albarhamtoshy,Engineer,1993-05-26,63146
234511,Mani,Emmart,Senior Staff,1993-05-26,66094
284594,Sahrah,Rouquie,Senior Staff,1993-05-26,55783
30396,Vishv,Hmelo,Senior Engineer,1993-05-26,43983
415134,Conal,Minakawa,Senior Staff,1993-05-25,40000
437205,Godehard,Panangaden,Senior Engineer,1993-05-25,43783
55408,Remzi,Reistad,Senior Engineer,1993-05-25,40000
485692,Erzsebet,Valiente,Senior Staff,1993-05-25,87178
259902,Elrique,Pokrovskii,Staff,1993-05-25,87635
60137,Stafford,Conti,Technique Leader,1993-05-25,64196
422641,Padma,Hasham,Senior Staff,1993-05-25,68857
435617,Almudena,Broder,Senior Engineer,1993-05-25,40000
224171,Chaitali,Ramamoorthy,Senior Staff,1993-05-25,67175
201034,Ioana,Montemayor,Senior Staff,1993-05-25,40000
473116,Sadun,Bultermann,Senior Staff,1993-05-25,91719
66062,Zita,Ranta,Senior Staff,1993-05-25,55543
265040,Yuping,Choobineh,Senior Engineer,1993-05-24,79189
427237,Zhigen,Pagter,Senior Staff,1993-05-24,40000
450412,Kazuhiro,Raney,Senior Engineer,1993-05-24,40000
268967,Tooru,Snedden,Technique Leader,1993-05-24,40000
43219,Moni,Krichel,Senior Staff,1993-05-24,67662
492998,Bogdan,Schicker,Engineer,1993-05-24,42894
218214,Tonia,Montresor,Senior Engineer,1993-05-24,69259
40932,Kolar,DuBourdieux,Senior Staff,1993-05-24,45478
250141,Brewster,Chenney,Senior Staff,1993-05-24,46120
286485,Heeju,Wiegley,Senior Staff,1993-05-24,40000
453822,Claude,Piancastelli,Senior Staff,1993-05-24,47551
250664,Boutros,Gargeya,Senior Staff,1993-05-24,40000
44425,Yinghua,Businaro,Senior Staff,1993-05-24,51444
298835,True,Scallan,Senior Engineer,1993-05-24,49675
229858,Giri,Dulin,Senior Staff,1993-05-24,40000
437824,Georg,Peral,Senior Engineer,1993-05-23,40000
81358,Premal,Quadeer,Senior Staff,1993-05-23,95018
462518,Ishfaq,Stavenow,Senior Staff,1993-05-23,53007
15005,Kiam,Sadowsky,Senior Engineer,1993-05-23,50368
82002,King,Farris,Senior Staff,1993-05-23,67766
213083,Wonhee,Nishimukai,Senior Staff,1993-05-23,78667
103835,Masasuke,Cyre,Senior Engineer,1993-05-23,53360
426922,Leucio,Cesareni,Senior Staff,1993-05-23,40000
404691,Alselm,Tomescu,Senior Engineer,1993-05-23,40000
87319,Zita,Bain,Senior Staff,1993-05-23,40000
34107,Zejun,Ramaiah,Senior Engineer,1993-05-22,40000
431009,Tremaine,Lamba,Senior Engineer,1993-05-22,44962
67123,Chaoyi,Horswill,Senior Staff,1993-05-22,43117
493026,Jiang,Swen,Senior Engineer,1993-05-22,64696
236609,Denny,Luks,Senior Staff,1993-05-21,52850
106877,Temple,Hemaspaandra,Senior Staff,1993-05-21,56319
212723,Haldon,Nooteboom,Senior Staff,1993-05-21,40000
230723,Shimshon,Portugali,Senior Staff,1993-05-21,60245
498719,Cordelia,Zockler,Senior Engineer,1993-05-21,64073
296967,Amabile,Gronowski,Senior Engineer,1993-05-21,40847
451270,Harngdar,Uludag,Senior Engineer,1993-05-21,47970
14560,Elrique,Driscoll,Senior Engineer,1993-05-21,62770
45550,Shaowen,McFarlin,Senior Engineer,1993-05-21,53893
100607,Irene,Yetto,Senior Engineer,1993-05-21,40000
489350,Oscal,Belinskaya,Senior Staff,1993-05-21,40000
473314,Hironobu,Ruemmler,Senior Staff,1993-05-21,56673
291468,Zhongwei,Barreiro,Senior Staff,1993-05-21,67059
259382,Gurbir,Ushiama,Senior Engineer,1993-05-20,40000
210090,Shigeu,Ladret,Senior Staff,1993-05-20,40000
103965,Sverrir,Baba,Senior Staff,1993-05-20,85514
269000,Tadanori,Krybus,Staff,1993-05-20,80244
439358,Shay,Heyers,Engineer,1993-05-20,40000
227134,Mohamadou,Nollmann,Senior Staff,1993-05-20,40000
80740,Shuzo,Kermarrec,Senior Engineer,1993-05-20,40000
424461,Nitsan,Snyers,Senior Engineer,1993-05-20,64241
34449,Taizo,Peha,Senior Staff,1993-05-20,48681
58590,Jayson,Roisin,Senior Staff,1993-05-20,60702
264802,Bluma,Kroll,Senior Engineer,1993-05-20,46915
477838,Arra,Warwick,Senior Staff,1993-05-20,47691
215890,Denis,Kroon,Senior Engineer,1993-05-20,40000
239065,Akhilish,Braunmuhl,Senior Staff,1993-05-20,70888
465471,Wilmer,Birta,Senior Staff,1993-05-20,82182
44591,Karlis,Laventhal,Senior Engineer,1993-05-20,43492
448282,Rosine,Peek,Senior Engineer,1993-05-20,40000
33574,Mabhin,McAffer,Senior Engineer,1993-05-19,40000
18450,Takahito,Hoppenstand,Senior Staff,1993-05-19,59963
290716,Mohd,Kakkar,Senior Engineer,1993-05-19,45429
413955,Ger,Mansanne,Senior Engineer,1993-05-19,59317
268355,Gregory,Petereit,Senior Staff,1993-05-19,72001
24855,Dung,Lund,Senior Staff,1993-05-19,40000
277203,Shigeichiro,Piancastelli,Senior Engineer,1993-05-19,63506
464020,Leaf,Kuzuoka,Senior Engineer,1993-05-19,40000
408736,Junsik,Poehlman,Senior Staff,1993-05-19,70387
408339,Yolla,Seiwald,Senior Staff,1993-05-19,53056
490582,Vishu,Lanteri,Senior Engineer,1993-05-19,50840
471300,Jaana,Rassart,Senior Staff,1993-05-19,49134
101428,Tiina,Muhling,Senior Engineer,1993-05-19,59123
43222,Lenore,Angelopoulos,Senior Staff,1993-05-18,95505
492887,Soenke,Luby,Senior Staff,1993-05-18,67037
259104,Masali,Ponthieu,Senior Staff,1993-05-18,60446
469976,Mamdouh,Loncour,Senior Engineer,1993-05-18,40000
426433,Danny,Welham,Senior Staff,1993-05-18,71306
46717,Roded,Yeung,Senior Engineer,1993-05-18,40000
246756,Suvo,Schwartzburd,Senior Staff,1993-05-18,89251
479050,Pintsang,Ishibashi,Staff,1993-05-17,90967
239172,Yinghua,Picel,Senior Staff,1993-05-17,42065
99687,Barna,Yavatkar,Senior Engineer,1993-05-17,46524
497044,Nikolaus,Cannane,Senior Engineer,1993-05-17,77360
455716,Jianhao,Koprowski,Engineer,1993-05-17,79392
464366,Demos,Krupka,Senior Engineer,1993-05-17,69835
447116,Jingling,Aloia,Senior Engineer,1993-05-17,68286
288578,Boguslaw,Birrer,Senior Staff,1993-05-17,54156
461958,Mohit,Slobodova,Senior Staff,1993-05-17,72109
279649,Rajmohan,Dolinsky,Senior Staff,1993-05-17,40000
32797,Martial,Ginesta,Senior Engineer,1993-05-17,63195
260393,Jongsuk,Matheson,Senior Engineer,1993-05-17,79535
431588,Kannan,Ranum,Senior Staff,1993-05-16,40000
63088,Aleksander,Chepyzhov,Senior Staff,1993-05-16,63470
21692,Reinhard,Hitomi,Senior Engineer,1993-05-16,57798
439148,Vidya,Penz,Engineer,1993-05-16,40000
458948,Mang,Boissier,Senior Staff,1993-05-16,58525
477543,Alexius,Pouyioutas,Senior Engineer,1993-05-16,40000
478045,Guoxiang,Hanratty,Senior Staff,1993-05-16,40000
39375,Yagil,Schurmann,Senior Staff,1993-05-16,75545
479307,Ennio,Cappelletti,Senior Staff,1993-05-16,40786
469770,Yongmin,Lieberherr,Senior Staff,1993-05-16,41243
256299,Chikako,Middleton,Senior Staff,1993-05-16,58177
86211,Shih,Vanwelkenhuysen,Senior Engineer,1993-05-16,55822
23554,Toshiki,Bail,Senior Engineer,1993-05-16,53968
243716,Abdulah,Denos,Technique Leader,1993-05-15,44261
231367,Shawna,Lubachevsky,Senior Staff,1993-05-15,57232
280389,Tetsushi,Hasham,Staff,1993-05-15,40000
265829,Demos,Menhoudj,Senior Staff,1993-05-15,56486
258901,King,Keirsey,Senior Engineer,1993-05-15,40000
416768,Yuchang,Chelton,Senior Engineer,1993-05-15,40000
93416,Naftaly,Flowers,Senior Staff,1993-05-15,69930
45698,Sanjoy,Melichar,Senior Staff,1993-05-15,72382
213747,Ger,Siegrist,Senior Engineer,1993-05-15,40000
451366,Sudhanshu,Heystek,Technique Leader,1993-05-15,55780
91932,Zhenhua,Crooks,Senior Engineer,1993-05-15,40000
437094,Zhenbing,Muniz,Senior Engineer,1993-05-14,56577
16237,Slavian,Leaver,Senior Engineer,1993-05-14,83471
478058,Collette,Akazan,Senior Staff,1993-05-14,88043
65604,Przemyslawa,Ouhyoung,Engineer,1993-05-14,48007
485069,Alassane,Riexinger,Senior Engineer,1993-05-14,42684
496623,Peer,Honglei,Senior Staff,1993-05-14,83404
438310,Sanjit,Dredge,Senior Staff,1993-05-14,56567
26153,Reuven,Bernini,Senior Engineer,1993-05-14,40000
280711,Tua,Qiwen,Senior Staff,1993-05-14,43899
400400,Weiru,Stassinopoulos,Senior Engineer,1993-05-14,59843
256614,Remmert,Shimshoni,Senior Engineer,1993-05-14,41188
62847,Candido,Rijsenbrij,Technique Leader,1993-05-14,40000
16852,Yefim,Fontet,Senior Engineer,1993-05-14,48864
201192,Mohan,Duclos,Engineer,1993-05-14,40000
450270,Wilmer,Rosenbaum,Technique Leader,1993-05-13,40000
37259,Gen,Tanemo,Senior Engineer,1993-05-13,40000
248885,Xiong,Kieras,Senior Staff,1993-05-12,82421
101949,Foong,Pettis,Senior Engineer,1993-05-12,49621
231919,Sanjit,Lamma,Senior Engineer,1993-05-12,45267
37851,Lidong,Vecchi,Senior Engineer,1993-05-12,40000
260418,Alejandro,Pezzoli,Senior Engineer,1993-05-12,40000
83125,Frederique,Staudhammer,Senior Engineer,1993-05-12,47582
243167,Flemming,Cusworth,Senior Engineer,1993-05-12,60313
431304,Yuuichi,Zeleznik,Senior Engineer,1993-05-12,50331
279207,Zorica,Birch,Senior Engineer,1993-05-11,41372
11647,Magy,Nitsche,Senior Engineer,1993-05-11,40000
415741,Anneli,Suwa,Senior Engineer,1993-05-11,64261
209187,Shigeaki,Usery,Senior Staff,1993-05-11,54680
294508,Bartek,Lammel,Senior Engineer,1993-05-11,53006
400514,Baruch,Curless,Senior Engineer,1993-05-11,40000
280670,Premsyl,Hitomi,Senior Staff,1993-05-11,40000
30851,Ortrun,Castellani,Senior Staff,1993-05-11,73710
201109,Gita,Hertweck,Senior Staff,1993-05-10,93983
205713,Gennady,Makinen,Senior Engineer,1993-05-10,42447
281969,Guangming,Rabehasaina,Assistant Engineer,1993-05-10,48928
407136,Pasqua,Cardazo,Senior Staff,1993-05-10,48085
270103,Edwin,Melski,Senior Engineer,1993-05-10,53869
107990,Christoper,Puppo,Senior Staff,1993-05-10,57973
254963,Neven,Bharadwaj,Senior Engineer,1993-05-09,48955
415921,Fayez,Lambe,Senior Staff,1993-05-09,40000
283673,Tadanori,Litecky,Senior Engineer,1993-05-09,71919
21851,Falguni,Budinsky,Senior Staff,1993-05-09,68104
56893,Jixiang,Bhattacharjee,Senior Engineer,1993-05-09,46303
59631,Krisda,Byoun,Senior Engineer,1993-05-09,67321
16986,Hirochika,Gecseg,Senior Engineer,1993-05-09,61653
267356,JoAnne,Sury,Senior Engineer,1993-05-09,63968
20606,Marjo,Speer,Senior Staff,1993-05-09,40000
480656,Genki,Colorni,Senior Staff,1993-05-09,47192
270973,Malu,Kalloufi,Senior Engineer,1993-05-08,59700
298087,Huican,Pluym,Senior Engineer,1993-05-08,47091
261978,Mahendra,Willoner,Senior Engineer,1993-05-08,40000
79876,Randy,Feinberg,Senior Staff,1993-05-08,45595
82568,Giri,Flanders,Senior Staff,1993-05-08,66444
99022,Golgen,Wilfing,Senior Engineer,1993-05-08,52234
456101,Masako,Krone,Senior Engineer,1993-05-08,40000
59611,Wanqing,Fraisse,Senior Staff,1993-05-08,85607
498031,Mircea,Shackel,Senior Engineer,1993-05-08,40000
452061,Ramya,Tramer,Senior Staff,1993-05-08,63936
50857,Houman,Schmiedel,Senior Staff,1993-05-08,55339
22776,Ekawit,Whitcomb,Senior Staff,1993-05-07,54775
468272,Aria,Baak,Senior Engineer,1993-05-07,58436
296615,Nagui,Leijenhorst,Senior Engineer,1993-05-07,58761
109344,JiYoung,Perng,Senior Staff,1993-05-07,48900
473445,Koldo,Janetzko,Senior Staff,1993-05-07,81479
420358,Huei,Ressouche,Senior Staff,1993-05-07,54940
458591,Ghassan,Camurati,Senior Staff,1993-05-07,40000
93338,Shim,Stifter,Engineer,1993-05-07,40648
109675,Peer,McConalogue,Senior Staff,1993-05-07,40000
292517,Xumin,Fadgyas,Senior Staff,1993-05-07,81682
270404,Gaurav,Minakawa,Staff,1993-05-07,49472
24034,Murthy,Validov,Senior Engineer,1993-05-07,40000
255021,Ashish,Crouzet,Senior Staff,1993-05-06,54597
434602,Maja,Angel,Senior Engineer,1993-05-06,49350
19831,Kankanahalli,Begiun,Engineer,1993-05-06,59533
65487,Shalesh,Cools,Senior Staff,1993-05-06,54436
419787,Shahar,Bahl,Senior Engineer,1993-05-06,40000
233837,Filipp,Luef,Senior Engineer,1993-05-06,40000
47997,Babette,Botman,Senior Engineer,1993-05-06,45570
221663,Parto,Pileggi,Senior Staff,1993-05-06,40000
210341,Tesuro,Ranon,Senior Staff,1993-05-05,76767
457196,Sanjiv,Chachaty,Senior Staff,1993-05-05,40000
264636,Kwangsub,Stassinopoulos,Senior Staff,1993-05-05,50476
50613,Hidde,Baig,Senior Engineer,1993-05-05,41578
480594,Jovan,Bierman,Senior Engineer,1993-05-05,43389
448475,Marl,Braunmuhl,Senior Staff,1993-05-05,40000
474981,Baoqiu,Danner,Senior Engineer,1993-05-05,49225
212911,Chiranjit,Griswold,Senior Engineer,1993-05-05,54019
246964,Tamiya,Gulla,Senior Staff,1993-05-05,52639
259519,Jongsuk,Sambasivam,Senior Engineer,1993-05-05,46753
251709,Dmitry,Lorin,Senior Staff,1993-05-05,40000
407964,Zdislav,Pelz,Technique Leader,1993-05-05,49913
494587,Amstein,Bridgland,Senior Engineer,1993-05-04,54637
39220,Dinah,Showalter,Senior Engineer,1993-05-04,46193
41628,Josyula,Claffy,Senior Staff,1993-05-04,51886
495844,Fumiko,Impagliazzo,Senior Staff,1993-05-04,69457
20006,Geoff,Birnbaum,Senior Engineer,1993-05-04,60279
43737,Debatosh,Beerel,Senior Engineer,1993-05-04,62498
215248,Dmitri,Sinicrope,Senior Engineer,1993-05-04,46523
413278,Utz,Felder,Senior Engineer,1993-05-04,40000
220872,Soenke,Berztiss,Technique Leader,1993-05-04,40000
483042,Niranjan,Anguita,Senior Staff,1993-05-04,40000
443211,Frazer,Buescher,Senior Engineer,1993-05-03,49805
483410,Gor,Haraldson,Senior Engineer,1993-05-03,40000
259236,Duangkaew,Coney,Senior Engineer,1993-05-03,40015
25085,Tran,Usery,Senior Staff,1993-05-03,69009
414791,Junichi,Litzler,Senior Staff,1993-05-03,42066
453308,Claude,Zeleznik,Senior Staff,1993-05-03,40000
418561,Younwoo,Andreotta,Senior Staff,1993-05-03,45156
206000,Atreye,Schapire,Senior Staff,1993-05-03,74177
475195,Nahid,Mitina,Senior Engineer,1993-05-03,60353
254950,Sachar,Moffat,Senior Engineer,1993-05-03,46725
413304,Iara,Cronau,Senior Staff,1993-05-03,47420
210644,Hsiangchu,Panangaden,Senior Staff,1993-05-02,48971
290981,Mona,Nooteboom,Senior Engineer,1993-05-02,40000
250033,Uinam,Limongiello,Senior Staff,1993-05-02,40000
17745,Hatem,Schreiter,Senior Engineer,1993-05-02,40000
105810,Subhankar,Shihab,Senior Engineer,1993-05-02,49644
65715,Nevin,Gniady,Senior Engineer,1993-05-02,47221
478012,Mostafa,Leivant,Senior Staff,1993-05-02,52664
24342,Miyeon,Harnett,Engineer,1993-05-02,40000
214796,Leah,Cronau,Senior Staff,1993-05-02,77345
84994,Seongbae,Haraldson,Senior Staff,1993-05-02,40000
462849,Tadahiro,Pintelas,Senior Staff,1993-05-02,66969
404597,Aris,Fiebach,Senior Staff,1993-05-02,50488
469839,Godehard,Luga,Senior Engineer,1993-05-01,48823
414177,Hideo,Schrooten,Senior Engineer,1993-05-01,40000
252939,Toshiki,Cullers,Senior Staff,1993-05-01,75307
417915,Danai,Quadeer,Senior Staff,1993-05-01,60652
270651,Amstein,Passino,Senior Engineer,1993-05-01,40000
262392,Teiji,Majewski,Senior Engineer,1993-05-01,46924
401522,Richard,Stifter,Senior Staff,1993-05-01,94902
425489,Toshimi,Nicolson,Senior Engineer,1993-05-01,41329
436025,Hugh,Doering,Senior Engineer,1993-05-01,40000
231515,Boutros,Collette,Engineer,1993-05-01,66073
475663,Mamdouh,Borstler,Senior Engineer,1993-05-01,42884
54966,Jouni,Hempstead,Senior Engineer,1993-04-30,51900
418797,Sajjad,Lorch,Staff,1993-04-30,44813
88385,Tran,Besancenot,Senior Staff,1993-04-30,61724
18099,Kazuhiko,Fendler,Technique Leader,1993-04-30,48187
213802,Paris,Lindenbaum,Staff,1993-04-30,78297
261272,Fun,Gopalakrishnan,Senior Engineer,1993-04-30,40000
82255,Amabile,Sudbeck,Senior Staff,1993-04-30,40000
26668,Berhard,Bahk,Senior Staff,1993-04-30,40000
204526,Vojin,Kulisch,Senior Staff,1993-04-30,54338
273002,Guiseppe,Middleton,Senior Engineer,1993-04-30,40000
30509,Keiichiro,Comellas,Senior Staff,1993-04-29,88983
471131,Subhankar,Wixon,Senior Staff,1993-04-29,57027
27780,Siamak,Simkin,Senior Staff,1993-04-29,50109
263313,Mitsuyuki,Perko,Senior Engineer,1993-04-29,68173
78347,Arne,Francisci,Engineer,1993-04-29,40000
38146,Paddy,Plavsic,Senior Staff,1993-04-29,59776
31344,Saddek,Gerteisen,Senior Staff,1993-04-29,80458
207682,Sangeeta,Terlouw,Assistant Engineer,1993-04-29,60397
472038,Garnet,Thombley,Senior Engineer,1993-04-29,57603
285491,Oguz,Conia,Senior Staff,1993-04-29,67022
480850,Jasminko,Hardjono,Senior Engineer,1993-04-29,54193
215355,Amabile,Pehl,Senior Engineer,1993-04-29,46588
489893,Yuriy,Niizuma,Senior Engineer,1993-04-29,40000
23589,Ziya,Perko,Senior Engineer,1993-04-28,48998
222286,Hongzue,Claffy,Senior Engineer,1993-04-28,40000
229539,Torsten,Kawashima,Senior Staff,1993-04-28,78484
242795,Tetsurou,Bouloucos,Senior Engineer,1993-04-28,66854
269914,Fan,Baer,Senior Engineer,1993-04-28,42629
445911,JoAnne,Gide,Senior Engineer,1993-04-28,51066
234932,True,Brodie,Senior Staff,1993-04-28,80717
479398,Danae,Petersohn,Senior Engineer,1993-04-28,43553
480459,Stevo,Oxman,Senior Engineer,1993-04-28,58437
495047,Tetsushi,Barbanera,Senior Staff,1993-04-28,40000
449117,Fumitake,Genin,Senior Staff,1993-04-28,76181
455172,Chiradeep,Litecky,Senior Engineer,1993-04-27,40000
492448,Kristen,Uchoa,Senior Engineer,1993-04-27,49046
434261,Doowon,Dulay,Senior Staff,1993-04-27,70574
468445,Roddy,Krybus,Senior Engineer,1993-04-27,71091
432807,Alenka,Oppitz,Senior Staff,1993-04-27,63667
49062,Hailing,Zumaque,Senior Engineer,1993-04-27,42525
293223,Yuqun,Poulakidas,Senior Engineer,1993-04-27,62488
86952,Richard,Oskamp,Senior Staff,1993-04-26,42728
279875,KayLiang,Kornyak,Senior Staff,1993-04-26,62259
447593,Serif,Suwa,Staff,1993-04-26,72182
228669,Morris,Peyn,Senior Staff,1993-04-26,66788
290053,Xuedong,Cronin,Senior Engineer,1993-04-26,48251
231557,Janche,Griswold,Senior Engineer,1993-04-26,40000
478509,Luise,Gerlach,Senior Staff,1993-04-26,83823
481250,Evgueni,Cullers,Senior Staff,1993-04-26,83194
277554,Jianhao,Perry,Senior Staff,1993-04-26,93272
69982,Sanjoy,Lindqvist,Senior Staff,1993-04-26,64773
472591,Eckart,Bondorf,Senior Staff,1993-04-26,40000
289170,Taizo,Aloia,Senior Engineer,1993-04-26,52890
250670,Martien,Pehl,Senior Engineer,1993-04-25,54293
235371,Tzu,Merle,Senior Engineer,1993-04-25,49435
26391,Baoqiu,Kermarrec,Senior Staff,1993-04-25,59753
498959,Chenye,Badache,Senior Engineer,1993-04-25,40000
208249,Yuchang,Esposito,Senior Engineer,1993-04-25,48238
203839,Berthier,Hagimont,Senior Engineer,1993-04-25,60338
217142,Shir,Kaminger,Senior Engineer,1993-04-25,40000
243811,Heather,Openshaw,Senior Engineer,1993-04-25,40000
47947,DAIDA,Keirsey,Senior Engineer,1993-04-25,55875
494976,Zhaofang,Asrin,Senior Engineer,1993-04-25,41582
98323,Amalendu,Ponthieu,Senior Engineer,1993-04-24,64682
71627,Aria,Ranta,Senior Staff,1993-04-24,44908
484396,Janalee,Lortz,Senior Staff,1993-04-24,77049
254857,Yuchang,Beerel,Senior Engineer,1993-04-24,75693
86851,Kensyu,Schusler,Senior Staff,1993-04-24,44504
273037,Hongzue,Bernini,Senior Staff,1993-04-24,40000
55679,Guozhong,Dehkordi,Senior Engineer,1993-04-24,52396
270877,Sariel,Iwayama,Senior Staff,1993-04-24,60867
62497,Yifei,Sinitsyn,Senior Engineer,1993-04-24,49067
71307,Tadahiro,Bade,Senior Staff,1993-04-24,51158
85154,Moss,Narahara,Senior Staff,1993-04-24,43248
280760,Rafail,Klassen,Senior Engineer,1993-04-23,43194
222667,Shigenori,Mattern,Senior Staff,1993-04-23,81842
26289,Baoqiu,Michaels,Senior Engineer,1993-04-23,44134
232048,Mabhin,Kandlur,Senior Engineer,1993-04-23,47037
225552,Sariel,Lalonde,Senior Engineer,1993-04-23,48598
488907,Reinhold,Kitai,Senior Engineer,1993-04-23,40000
246834,Gladys,Dusink,Senior Staff,1993-04-23,40000
418329,Aiichiro,Eiron,Senior Staff,1993-04-23,56888
237666,Geoffrey,Ranze,Senior Staff,1993-04-23,63937
293693,Tokuyasu,Baumann,Senior Staff,1993-04-23,94177
404970,Mohammad,Hiltgen,Senior Staff,1993-04-22,40000
272085,Arie,Swen,Senior Staff,1993-04-22,50027
44819,Chiranjit,Terekhov,Senior Staff,1993-04-22,51292
44869,JoAnne,Serov,Senior Staff,1993-04-22,66539
248219,Parviz,Levasseur,Senior Engineer,1993-04-22,54045
89887,Zhonghui,Munro,Senior Staff,1993-04-22,65556
202379,Valeska,Bennet,Engineer,1993-04-21,40000
239958,Otilia,Bahr,Senior Engineer,1993-04-21,51898
48557,Halsur,Picht,Senior Staff,1993-04-21,40000
405963,Hidekazu,Selenyi,Senior Staff,1993-04-21,71451
436540,Bedrich,Ishibashi,Senior Engineer,1993-04-21,55532
442846,Vishv,Matteis,Senior Staff,1993-04-21,63090
107593,Freyja,Schwaller,Senior Engineer,1993-04-21,61143
250716,Guoxiang,Denos,Senior Staff,1993-04-21,55978
455333,Souichi,Anick,Senior Engineer,1993-04-21,46332
403556,Mokhtar,Nitsch,Senior Engineer,1993-04-21,55943
423959,Guttorm,Fabrizio,Senior Staff,1993-04-21,42940
406894,Giri,Curless,Senior Engineer,1993-04-20,61538
498068,Tonia,Mitzlaff,Senior Engineer,1993-04-20,78836
215029,Basant,Brender,Senior Staff,1993-04-20,43444
36987,Brigham,Erde,Senior Staff,1993-04-20,64202
83092,Bernt,Kranzdorf,Senior Engineer,1993-04-20,40000
284802,Dinkar,Heystek,Senior Staff,1993-04-20,67361
479396,Mohammad,Blokdijk,Senior Engineer,1993-04-20,40000
253758,Jouni,Calkin,Senior Engineer,1993-04-19,50818
415726,Mingdong,Spelt,Senior Staff,1993-04-19,63761
414783,Yinlin,Matzel,Senior Engineer,1993-04-19,49909
423533,Francesca,Rathonyi,Senior Engineer,1993-04-19,48579
289110,Hideo,Sudbeck,Senior Staff,1993-04-19,40000
266325,Boriana,Hemaspaandra,Senior Staff,1993-04-19,43327
290820,Volkmar,Poujol,Technique Leader,1993-04-18,40000
